onset	duration	trial_type	value	sample	trial_id
18.19482421875	0.3	1.0	2	37263	2.0
18.203125	0.3	0.0	1	37280	n/a
18.21142578125	0.3	1.0	2	37297	n/a
18.2197265625	0.3	0.0	1	37314	n/a
18.22802734375	0.3	1.0	2	37331	n/a
18.236328125	0.3	0.0	1	37348	n/a
18.24462890625	0.3	0.0	1	37365	n/a
18.2529296875	0.3	1.0	2	37382	n/a
18.26171875	0.3	0.0	1	37400	n/a
18.27001953125	0.3	1.0	2	37417	n/a
18.2783203125	0.3	1.0	2	37434	n/a
18.28662109375	0.3	0.0	1	37451	n/a
18.294921875	0.3	1.0	2	37468	n/a
18.30322265625	0.3	0.0	1	37485	n/a
18.3115234375	0.3	1.0	2	37502	n/a
18.31982421875	0.3	0.0	1	37519	n/a
18.328125	0.3	1.0	2	37536	n/a
18.33642578125	0.3	0.0	1	37553	n/a
18.3447265625	0.3	1.0	2	37570	n/a
18.35302734375	0.3	0.0	1	37587	n/a
18.361328125	0.3	0.0	1	37604	n/a
18.36962890625	0.3	1.0	2	37621	n/a
18.3779296875	0.3	1.0	2	37638	n/a
18.38671875	0.3	0.0	1	37656	n/a
18.39501953125	0.3	1.0	2	37673	n/a
18.4033203125	0.3	0.0	1	37690	n/a
18.41162109375	0.3	0.0	1	37707	n/a
18.419921875	0.3	1.0	2	37724	n/a
18.42822265625	0.3	0.0	1	37741	n/a
18.4365234375	0.3	1.0	2	37758	n/a
18.44482421875	0.3	1.0	2	37775	n/a
18.453125	0.3	0.0	1	37792	n/a
18.46142578125	0.3	0.0	1	37809	n/a
18.4697265625	0.3	1.0	2	37826	n/a
18.47802734375	0.3	1.0	2	37843	n/a
18.486328125	0.3	0.0	1	37860	n/a
18.49462890625	0.3	0.0	1	37877	n/a
18.5029296875	0.3	1.0	2	37894	n/a
18.51171875	0.3	1.0	2	37912	n/a
18.52001953125	0.3	0.0	1	37929	n/a
18.5283203125	0.3	0.0	1	37946	n/a
18.53662109375	0.3	1.0	2	37963	n/a
18.544921875	0.3	1.0	2	37980	n/a
18.55322265625	0.3	0.0	1	37997	n/a
18.5615234375	0.3	0.0	1	38014	n/a
18.56982421875	0.3	1.0	2	38031	n/a
18.578125	0.3	1.0	2	38048	n/a
18.58642578125	0.3	0.0	1	38065	n/a
18.5947265625	0.3	1.0	2	38082	n/a
18.60302734375	0.3	0.0	1	38099	n/a
18.611328125	0.3	1.0	2	38116	n/a
18.61962890625	0.3	0.0	1	38133	n/a
18.6279296875	0.3	1.0	2	38150	n/a
18.63671875	0.3	0.0	1	38168	n/a
18.64501953125	0.3	1.0	2	38185	n/a
18.6533203125	0.3	0.0	1	38202	n/a
18.66162109375	0.3	1.0	2	38219	n/a
18.669921875	0.3	0.0	1	38236	n/a
18.67822265625	0.3	1.0	2	38253	n/a
