onset	duration	trial_type	value	sample	trial_id
16.6396484375	0.3	0.0	1	34078	13.0
16.64794921875	0.3	1.0	2	34095	n/a
16.65625	0.3	0.0	1	34112	n/a
16.66455078125	0.3	1.0	2	34129	n/a
16.6728515625	0.3	0.0	1	34146	n/a
16.68115234375	0.3	1.0	2	34163	n/a
16.689453125	0.3	1.0	2	34180	n/a
16.69775390625	0.3	0.0	1	34197	n/a
16.70654296875	0.3	0.0	1	34215	n/a
16.71484375	0.3	1.0	2	34232	n/a
16.72314453125	0.3	0.0	1	34249	n/a
16.7314453125	0.3	1.0	2	34266	n/a
16.73974609375	0.3	0.0	1	34283	n/a
16.748046875	0.3	1.0	2	34300	n/a
16.75634765625	0.3	0.0	1	34317	n/a
16.7646484375	0.3	1.0	2	34334	n/a
16.77294921875	0.3	1.0	2	34351	n/a
16.78125	0.3	0.0	1	34368	n/a
16.78955078125	0.3	0.0	1	34385	n/a
16.7978515625	0.3	1.0	2	34402	n/a
16.80615234375	0.3	0.0	1	34419	n/a
16.814453125	0.3	1.0	2	34436	n/a
16.82275390625	0.3	0.0	1	34453	n/a
16.83154296875	0.3	1.0	2	34471	n/a
16.83984375	0.3	0.0	1	34488	n/a
16.84814453125	0.3	1.0	2	34505	n/a
16.8564453125	0.3	0.0	1	34522	n/a
16.86474609375	0.3	1.0	2	34539	n/a
16.873046875	0.3	1.0	2	34556	n/a
16.88134765625	0.3	0.0	1	34573	n/a
16.8896484375	0.3	1.0	2	34590	n/a
16.89794921875	0.3	0.0	1	34607	n/a
16.90625	0.3	0.0	1	34624	n/a
16.91455078125	0.3	1.0	2	34641	n/a
16.9228515625	0.3	0.0	1	34658	n/a
16.93115234375	0.3	1.0	2	34675	n/a
16.939453125	0.3	1.0	2	34692	n/a
16.94775390625	0.3	0.0	1	34709	n/a
16.95654296875	0.3	1.0	2	34727	n/a
16.96484375	0.3	0.0	1	34744	n/a
16.97314453125	0.3	1.0	2	34761	n/a
16.9814453125	0.3	0.0	1	34778	n/a
16.98974609375	0.3	0.0	1	34795	n/a
