onset	duration	trial_type	value	sample	trial_id
10.63525390625	0.3	1.0	2	21781	28.0
10.6435546875	0.3	0.0	1	21798	n/a
10.65185546875	0.3	1.0	2	21815	n/a
10.66015625	0.3	0.0	1	21832	n/a
10.66845703125	0.3	1.0	2	21849	n/a
10.6767578125	0.3	0.0	1	21866	n/a
10.68505859375	0.3	0.0	1	21883	n/a
10.693359375	0.3	1.0	2	21900	n/a
10.7021484375	0.3	1.0	2	21918	n/a
10.71044921875	0.3	0.0	1	21935	n/a
10.71875	0.3	1.0	2	21952	n/a
10.72705078125	0.3	0.0	1	21969	n/a
10.7353515625	0.3	0.0	1	21986	n/a
10.74365234375	0.3	1.0	2	22003	n/a
10.751953125	0.3	0.0	1	22020	n/a
10.76025390625	0.3	1.0	2	22037	n/a
10.7685546875	0.3	0.0	1	22054	n/a
10.77685546875	0.3	1.0	2	22071	n/a
10.78515625	0.3	0.0	1	22088	n/a
10.79345703125	0.3	1.0	2	22105	n/a
10.8017578125	0.3	1.0	2	22122	n/a
10.81005859375	0.3	0.0	1	22139	n/a
10.818359375	0.3	0.0	1	22156	n/a
10.8271484375	0.3	1.0	2	22174	n/a
10.83544921875	0.3	1.0	2	22191	n/a
10.84375	0.3	0.0	1	22208	n/a
10.85205078125	0.3	0.0	1	22225	n/a
10.8603515625	0.3	1.0	2	22242	n/a
10.86865234375	0.3	1.0	2	22259	n/a
10.876953125	0.3	0.0	1	22276	n/a
10.88525390625	0.3	1.0	2	22293	n/a
10.8935546875	0.3	0.0	1	22310	n/a
10.90185546875	0.3	1.0	2	22327	n/a
10.91015625	0.3	0.0	1	22344	n/a
10.91845703125	0.3	1.0	2	22361	n/a
10.9267578125	0.3	0.0	1	22378	n/a
10.93505859375	0.3	1.0	2	22395	n/a
10.943359375	0.3	0.0	1	22412	n/a
10.9521484375	0.3	1.0	2	22430	n/a
10.96044921875	0.3	0.0	1	22447	n/a
10.96875	0.3	0.0	1	22464	n/a
10.97705078125	0.3	1.0	2	22481	n/a
10.9853515625	0.3	1.0	2	22498	n/a
10.99365234375	0.3	0.0	1	22515	n/a
11.001953125	0.3	1.0	2	22532	n/a
11.01025390625	0.3	0.0	1	22549	n/a
11.0185546875	0.3	0.0	1	22566	n/a
11.02685546875	0.3	1.0	2	22583	n/a
11.03515625	0.3	1.0	2	22600	n/a
11.04345703125	0.3	0.0	1	22617	n/a
11.0517578125	0.3	1.0	2	22634	n/a
11.06005859375	0.3	0.0	1	22651	n/a
11.068359375	0.3	0.0	1	22668	n/a
11.0771484375	0.3	1.0	2	22686	n/a
11.08544921875	0.3	0.0	1	22703	n/a
11.09375	0.3	1.0	2	22720	n/a
11.10205078125	0.3	0.0	1	22737	n/a
11.1103515625	0.3	1.0	2	22754	n/a
11.11865234375	0.3	0.0	1	22771	n/a
11.126953125	0.3	1.0	2	22788	n/a
11.13525390625	0.3	1.0	2	22805	n/a
11.1435546875	0.3	0.0	1	22822	n/a
11.15185546875	0.3	1.0	2	22839	n/a
11.16015625	0.3	0.0	1	22856	n/a
11.16845703125	0.3	0.0	1	22873	n/a
11.1767578125	0.3	1.0	2	22890	n/a
11.18505859375	0.3	1.0	2	22907	n/a
11.193359375	0.3	0.0	1	22924	n/a
11.2021484375	0.3	1.0	2	22942	n/a
11.21044921875	0.3	0.0	1	22959	n/a
11.21875	0.3	1.0	2	22976	n/a
11.22705078125	0.3	0.0	1	22993	n/a
11.2353515625	0.3	0.0	1	23010	n/a
11.24365234375	0.3	1.0	2	23027	n/a
11.251953125	0.3	1.0	2	23044	n/a
11.26025390625	0.3	0.0	1	23061	n/a
11.2685546875	0.3	1.0	2	23078	n/a
11.27685546875	0.3	0.0	1	23095	n/a
11.28515625	0.3	1.0	2	23112	n/a
11.29345703125	0.3	0.0	1	23129	n/a
11.3017578125	0.3	0.0	1	23146	n/a
11.31005859375	0.3	1.0	2	23163	n/a
11.318359375	0.3	1.0	2	23180	n/a
11.3271484375	0.3	0.0	1	23198	n/a
11.33544921875	0.3	1.0	2	23215	n/a
11.34375	0.3	0.0	1	23232	n/a
11.35205078125	0.3	1.0	2	23249	n/a
11.3603515625	0.3	0.0	1	23266	n/a
11.36865234375	0.3	0.0	1	23283	n/a
11.376953125	0.3	1.0	2	23300	n/a
11.38525390625	0.3	0.0	1	23317	n/a
11.3935546875	0.3	1.0	2	23334	n/a
11.40185546875	0.3	1.0	2	23351	n/a
11.41015625	0.3	0.0	1	23368	n/a
11.41845703125	0.3	0.0	1	23385	n/a
11.4267578125	0.3	1.0	2	23402	n/a
11.43505859375	0.3	1.0	2	23419	n/a
11.443359375	0.3	0.0	1	23436	n/a
11.4521484375	0.3	1.0	2	23454	n/a
11.46044921875	0.3	0.0	1	23471	n/a
11.46875	0.3	1.0	2	23488	n/a
11.47705078125	0.3	0.0	1	23505	n/a
11.4853515625	0.3	0.0	1	23522	n/a
11.49365234375	0.3	1.0	2	23539	n/a
11.501953125	0.3	1.0	2	23556	n/a
11.51025390625	0.3	0.0	1	23573	n/a
11.5185546875	0.3	1.0	2	23590	n/a
11.52685546875	0.3	0.0	1	23607	n/a
11.53515625	0.3	1.0	2	23624	n/a
11.54345703125	0.3	0.0	1	23641	n/a
11.5517578125	0.3	0.0	1	23658	n/a
11.56005859375	0.3	1.0	2	23675	n/a
11.568359375	0.3	1.0	2	23692	n/a
11.5771484375	0.3	0.0	1	23710	n/a
11.58544921875	0.3	0.0	1	23727	n/a
11.59375	0.3	1.0	2	23744	n/a
11.60205078125	0.3	1.0	2	23761	n/a
11.6103515625	0.3	0.0	1	23778	n/a
11.61865234375	0.3	1.0	2	23795	n/a
11.626953125	0.3	0.0	1	23812	n/a
11.63525390625	0.3	1.0	2	23829	n/a
11.6435546875	0.3	0.0	1	23846	n/a
11.65185546875	0.3	0.0	1	23863	n/a
11.66015625	0.3	1.0	2	23880	n/a
11.66845703125	0.3	0.0	1	23897	n/a
11.6767578125	0.3	1.0	2	23914	n/a
11.68505859375	0.3	1.0	2	23931	n/a
11.693359375	0.3	0.0	1	23948	n/a
11.7021484375	0.3	1.0	2	23966	n/a
11.71044921875	0.3	0.0	1	23983	n/a
11.71875	0.3	1.0	2	24000	n/a
11.72705078125	0.3	0.0	1	24017	n/a
11.7353515625	0.3	0.0	1	24034	n/a
11.74365234375	0.3	1.0	2	24051	n/a
11.751953125	0.3	1.0	2	24068	n/a
11.76025390625	0.3	0.0	1	24085	n/a
11.7685546875	0.3	1.0	2	24102	n/a
11.77685546875	0.3	0.0	1	24119	n/a
11.78515625	0.3	0.0	1	24136	n/a
11.79345703125	0.3	1.0	2	24153	n/a
11.8017578125	0.3	0.0	1	24170	n/a
11.81005859375	0.3	1.0	2	24187	n/a
11.818359375	0.3	0.0	1	24204	n/a
11.8271484375	0.3	1.0	2	24222	n/a
11.83544921875	0.3	0.0	1	24239	n/a
11.84375	0.3	1.0	2	24256	n/a
11.85205078125	0.3	1.0	2	24273	n/a
11.8603515625	0.3	0.0	1	24290	n/a
11.86865234375	0.3	0.0	1	24307	n/a
11.876953125	0.3	1.0	2	24324	n/a
11.88525390625	0.3	1.0	2	24341	n/a
11.8935546875	0.3	0.0	1	24358	n/a
11.90185546875	0.3	0.0	1	24375	n/a
11.91015625	0.3	1.0	2	24392	n/a
11.91845703125	0.3	1.0	2	24409	n/a
11.9267578125	0.3	0.0	1	24426	n/a
11.93505859375	0.3	1.0	2	24443	n/a
11.943359375	0.3	0.0	1	24460	n/a
11.9521484375	0.3	1.0	2	24478	n/a
11.96044921875	0.3	0.0	1	24495	n/a
11.96875	0.3	1.0	2	24512	n/a
11.97705078125	0.3	0.0	1	24529	n/a
11.9853515625	0.3	1.0	2	24546	n/a
11.99365234375	0.3	0.0	1	24563	n/a
12.001953125	0.3	1.0	2	24580	n/a
12.01025390625	0.3	0.0	1	24597	n/a
12.0185546875	0.3	0.0	1	24614	n/a
12.02685546875	0.3	1.0	2	24631	n/a
12.03515625	0.3	1.0	2	24648	n/a
12.04345703125	0.3	0.0	1	24665	n/a
12.0517578125	0.3	1.0	2	24682	n/a
12.06005859375	0.3	0.0	1	24699	n/a
12.068359375	0.3	0.0	1	24716	n/a
12.0771484375	0.3	1.0	2	24734	n/a
12.08544921875	0.3	1.0	2	24751	n/a
12.09375	0.3	0.0	1	24768	n/a
12.10205078125	0.3	1.0	2	24785	n/a
12.1103515625	0.3	0.0	1	24802	n/a
12.11865234375	0.3	0.0	1	24819	n/a
12.126953125	0.3	1.0	2	24836	n/a
12.13525390625	0.3	0.0	1	24853	n/a
12.1435546875	0.3	1.0	2	24870	n/a
12.15185546875	0.3	0.0	1	24887	n/a
12.16015625	0.3	1.0	2	24904	n/a
12.16845703125	0.3	0.0	1	24921	n/a
12.1767578125	0.3	1.0	2	24938	n/a
12.18505859375	0.3	1.0	2	24955	n/a
12.193359375	0.3	0.0	1	24972	n/a
12.2021484375	0.3	1.0	2	24990	n/a
12.21044921875	0.3	0.0	1	25007	n/a
12.21875	0.3	0.0	1	25024	n/a
12.22705078125	0.3	1.0	2	25041	n/a
12.2353515625	0.3	1.0	2	25058	n/a
12.24365234375	0.3	0.0	1	25075	n/a
12.251953125	0.3	1.0	2	25092	n/a
12.26025390625	0.3	0.0	1	25109	n/a
12.2685546875	0.3	1.0	2	25126	n/a
12.27685546875	0.3	0.0	1	25143	n/a
12.28515625	0.3	0.0	1	25160	n/a
12.29345703125	0.3	1.0	2	25177	n/a
12.3017578125	0.3	1.0	2	25194	n/a
12.31005859375	0.3	0.0	1	25211	n/a
12.318359375	0.3	1.0	2	25228	n/a
12.3271484375	0.3	0.0	1	25246	n/a
12.33544921875	0.3	1.0	2	25263	n/a
12.34375	0.3	0.0	1	25280	n/a
12.35205078125	0.3	0.0	1	25297	n/a
12.3603515625	0.3	1.0	2	25314	n/a
12.36865234375	0.3	1.0	2	25331	n/a
12.376953125	0.3	0.0	1	25348	n/a
12.38525390625	0.3	1.0	2	25365	n/a
12.3935546875	0.3	0.0	1	25382	n/a
12.40185546875	0.3	1.0	2	25399	n/a
12.41015625	0.3	0.0	1	25416	n/a
12.41845703125	0.3	0.0	1	25433	n/a
12.4267578125	0.3	1.0	2	25450	n/a
12.43505859375	0.3	0.0	1	25467	n/a
12.443359375	0.3	1.0	2	25484	n/a
12.4521484375	0.3	1.0	2	25502	n/a
12.46044921875	0.3	0.0	1	25519	n/a
12.46875	0.3	0.0	1	25536	n/a
12.47705078125	0.3	1.0	2	25553	n/a
12.4853515625	0.3	1.0	2	25570	n/a
12.49365234375	0.3	0.0	1	25587	n/a
12.501953125	0.3	1.0	2	25604	n/a
12.51025390625	0.3	0.0	1	25621	n/a
12.5185546875	0.3	1.0	2	25638	n/a
12.52685546875	0.3	0.0	1	25655	n/a
12.53515625	0.3	0.0	1	25672	n/a
12.54345703125	0.3	1.0	2	25689	n/a
12.5517578125	0.3	1.0	2	25706	n/a
12.56005859375	0.3	0.0	1	25723	n/a
12.568359375	0.3	1.0	2	25740	n/a
12.5771484375	0.3	0.0	1	25758	n/a
12.58544921875	0.3	1.0	2	25775	n/a
12.59375	0.3	0.0	1	25792	n/a
12.60205078125	0.3	0.0	1	25809	n/a
12.6103515625	0.3	1.0	2	25826	n/a
12.61865234375	0.3	1.0	2	25843	n/a
12.626953125	0.3	0.0	1	25860	n/a
12.63525390625	0.3	0.0	1	25877	n/a
12.6435546875	0.3	1.0	2	25894	n/a
12.65185546875	0.3	1.0	2	25911	n/a
12.66015625	0.3	0.0	1	25928	n/a
12.66845703125	0.3	1.0	2	25945	n/a
12.6767578125	0.3	0.0	1	25962	n/a
12.68505859375	0.3	1.0	2	25979	n/a
12.693359375	0.3	0.0	1	25996	n/a
12.7021484375	0.3	0.0	1	26014	n/a
12.71044921875	0.3	1.0	2	26031	n/a
12.71875	0.3	0.0	1	26048	n/a
12.72705078125	0.3	1.0	2	26065	n/a
12.7353515625	0.3	1.0	2	26082	n/a
12.74365234375	0.3	0.0	1	26099	n/a
12.751953125	0.3	1.0	2	26116	n/a
12.76025390625	0.3	0.0	1	26133	n/a
12.7685546875	0.3	1.0	2	26150	n/a
12.77685546875	0.3	0.0	1	26167	n/a
12.78515625	0.3	0.0	1	26184	n/a
12.79345703125	0.3	1.0	2	26201	n/a
12.8017578125	0.3	1.0	2	26218	n/a
12.81005859375	0.3	0.0	1	26235	n/a
12.818359375	0.3	1.0	2	26252	n/a
12.8271484375	0.3	0.0	1	26270	n/a
12.83544921875	0.3	0.0	1	26287	n/a
12.84375	0.3	1.0	2	26304	n/a
12.85205078125	0.3	0.0	1	26321	n/a
12.8603515625	0.3	1.0	2	26338	n/a
12.86865234375	0.3	0.0	1	26355	n/a
12.876953125	0.3	1.0	2	26372	n/a
12.88525390625	0.3	0.0	1	26389	n/a
12.8935546875	0.3	1.0	2	26406	n/a
12.90185546875	0.3	1.0	2	26423	n/a
12.91015625	0.3	0.0	1	26440	n/a
12.91845703125	0.3	0.0	1	26457	n/a
12.9267578125	0.3	1.0	2	26474	n/a
12.93505859375	0.3	1.0	2	26491	n/a
12.943359375	0.3	0.0	1	26508	n/a
12.9521484375	0.3	0.0	1	26526	n/a
12.96044921875	0.3	1.0	2	26543	n/a
12.96875	0.3	1.0	2	26560	n/a
12.97705078125	0.3	0.0	1	26577	n/a
12.9853515625	0.3	1.0	2	26594	n/a
12.99365234375	0.3	0.0	1	26611	n/a
13.001953125	0.3	1.0	2	26628	n/a
13.01025390625	0.3	0.0	1	26645	n/a
13.0185546875	0.3	1.0	2	26662	n/a
13.02685546875	0.3	0.0	1	26679	n/a
13.03515625	0.3	1.0	2	26696	n/a
13.04345703125	0.3	0.0	1	26713	n/a
13.0517578125	0.3	1.0	2	26730	n/a
13.06005859375	0.3	0.0	1	26747	n/a
13.068359375	0.3	0.0	1	26764	n/a
13.0771484375	0.3	1.0	2	26782	n/a
13.08544921875	0.3	1.0	2	26799	n/a
13.09375	0.3	0.0	1	26816	n/a
13.10205078125	0.3	1.0	2	26833	n/a
13.1103515625	0.3	0.0	1	26850	n/a
13.11865234375	0.3	0.0	1	26867	n/a
13.126953125	0.3	1.0	2	26884	n/a
13.13525390625	0.3	1.0	2	26901	n/a
13.1435546875	0.3	0.0	1	26918	n/a
13.15185546875	0.3	1.0	2	26935	n/a
13.16015625	0.3	0.0	1	26952	n/a
13.16845703125	0.3	0.0	1	26969	n/a
13.1767578125	0.3	1.0	2	26986	n/a
13.18505859375	0.3	0.0	1	27003	n/a
13.193359375	0.3	1.0	2	27020	n/a
13.2021484375	0.3	0.0	1	27038	n/a
13.21044921875	0.3	1.0	2	27055	n/a
13.21875	0.3	0.0	1	27072	n/a
13.22705078125	0.3	1.0	2	27089	n/a
13.2353515625	0.3	1.0	2	27106	n/a
13.24365234375	0.3	0.0	1	27123	n/a
13.251953125	0.3	1.0	2	27140	n/a
13.26025390625	0.3	0.0	1	27157	n/a
13.2685546875	0.3	0.0	1	27174	n/a
13.27685546875	0.3	1.0	2	27191	n/a
13.28515625	0.3	1.0	2	27208	n/a
13.29345703125	0.3	0.0	1	27225	n/a
13.3017578125	0.3	1.0	2	27242	n/a
13.31005859375	0.3	0.0	1	27259	n/a
13.318359375	0.3	1.0	2	27276	n/a
13.3271484375	0.3	0.0	1	27294	n/a
13.33544921875	0.3	0.0	1	27311	n/a
13.34375	0.3	1.0	2	27328	n/a
13.35205078125	0.3	1.0	2	27345	n/a
13.3603515625	0.3	0.0	1	27362	n/a
13.36865234375	0.3	1.0	2	27379	n/a
13.376953125	0.3	0.0	1	27396	n/a
13.38525390625	0.3	1.0	2	27413	n/a
13.3935546875	0.3	0.0	1	27430	n/a
13.40185546875	0.3	0.0	1	27447	n/a
13.41015625	0.3	1.0	2	27464	n/a
13.41845703125	0.3	1.0	2	27481	n/a
13.4267578125	0.3	0.0	1	27498	n/a
13.43505859375	0.3	1.0	2	27515	n/a
