onset	duration	trial_type	value	sample	trial_id
18.16455078125	0.3	0.0	1	37201	0.0
18.1728515625	0.3	1.0	2	37218	n/a
18.18115234375	0.3	0.0	1	37235	n/a
18.189453125	0.3	1.0	2	37252	n/a
18.19775390625	0.3	1.0	2	37269	n/a
18.2060546875	0.3	0.0	1	37286	n/a
18.21435546875	0.3	0.0	1	37303	n/a
18.22265625	0.3	1.0	2	37320	n/a
18.2314453125	0.3	0.0	1	37338	n/a
18.23974609375	0.3	1.0	2	37355	n/a
18.248046875	0.3	0.0	1	37372	n/a
18.25634765625	0.3	1.0	2	37389	n/a
18.2646484375	0.3	1.0	2	37406	n/a
18.27294921875	0.3	0.0	1	37423	n/a
18.28125	0.3	1.0	2	37440	n/a
18.28955078125	0.3	0.0	1	37457	n/a
18.2978515625	0.3	0.0	1	37474	n/a
18.30615234375	0.3	1.0	2	37491	n/a
18.314453125	0.3	1.0	2	37508	n/a
18.32275390625	0.3	0.0	1	37525	n/a
18.3310546875	0.3	0.0	1	37542	n/a
18.33935546875	0.3	1.0	2	37559	n/a
18.34765625	0.3	1.0	2	37576	n/a
18.3564453125	0.3	0.0	1	37594	n/a
18.36474609375	0.3	1.0	2	37611	n/a
18.373046875	0.3	0.0	1	37628	n/a
18.38134765625	0.3	1.0	2	37645	n/a
18.3896484375	0.3	0.0	1	37662	n/a
18.39794921875	0.3	1.0	2	37679	n/a
18.40625	0.3	0.0	1	37696	n/a
18.41455078125	0.3	0.0	1	37713	n/a
18.4228515625	0.3	1.0	2	37730	n/a
18.43115234375	0.3	0.0	1	37747	n/a
18.439453125	0.3	1.0	2	37764	n/a
18.44775390625	0.3	1.0	2	37781	n/a
18.4560546875	0.3	0.0	1	37798	n/a
18.46435546875	0.3	0.0	1	37815	n/a
18.47265625	0.3	1.0	2	37832	n/a
18.4814453125	0.3	1.0	2	37850	n/a
18.48974609375	0.3	0.0	1	37867	n/a
18.498046875	0.3	0.0	1	37884	n/a
18.50634765625	0.3	1.0	2	37901	n/a
18.5146484375	0.3	0.0	1	37918	n/a
18.52294921875	0.3	1.0	2	37935	n/a
18.53125	0.3	0.0	1	37952	n/a
18.53955078125	0.3	1.0	2	37969	n/a
18.5478515625	0.3	0.0	1	37986	n/a
18.55615234375	0.3	1.0	2	38003	n/a
18.564453125	0.3	0.0	1	38020	n/a
18.57275390625	0.3	1.0	2	38037	n/a
18.5810546875	0.3	0.0	1	38054	n/a
18.58935546875	0.3	1.0	2	38071	n/a
18.59765625	0.3	0.0	1	38088	n/a
18.6064453125	0.3	1.0	2	38106	n/a
18.61474609375	0.3	0.0	1	38123	n/a
18.623046875	0.3	1.0	2	38140	n/a
18.63134765625	0.3	0.0	1	38157	n/a
18.6396484375	0.3	1.0	2	38174	n/a
18.64794921875	0.3	1.0	2	38191	n/a
18.65625	0.3	0.0	1	38208	n/a
18.66455078125	0.3	1.0	2	38225	n/a
18.6728515625	0.3	0.0	1	38242	n/a
18.68115234375	0.3	1.0	2	38259	n/a
18.689453125	0.3	0.0	1	38276	n/a
18.69775390625	0.3	1.0	2	38293	n/a
18.7060546875	0.3	0.0	1	38310	n/a
18.71435546875	0.3	1.0	2	38327	n/a
18.72265625	0.3	0.0	1	38344	n/a
18.7314453125	0.3	1.0	2	38362	n/a
18.73974609375	0.3	0.0	1	38379	n/a
18.748046875	0.3	1.0	2	38396	n/a
18.75634765625	0.3	0.0	1	38413	n/a
18.7646484375	0.3	0.0	1	38430	n/a
18.77294921875	0.3	1.0	2	38447	n/a
18.78125	0.3	0.0	1	38464	n/a
18.78955078125	0.3	1.0	2	38481	n/a
18.7978515625	0.3	0.0	1	38498	n/a
18.80615234375	0.3	1.0	2	38515	n/a
18.814453125	0.3	0.0	1	38532	n/a
18.82275390625	0.3	1.0	2	38549	n/a
18.8310546875	0.3	0.0	1	38566	n/a
18.83935546875	0.3	1.0	2	38583	n/a
18.84765625	0.3	1.0	2	38600	n/a
18.8564453125	0.3	0.0	1	38618	n/a
18.86474609375	0.3	1.0	2	38635	n/a
18.873046875	0.3	0.0	1	38652	n/a
18.88134765625	0.3	1.0	2	38669	n/a
18.8896484375	0.3	0.0	1	38686	n/a
18.89794921875	0.3	0.0	1	38703	n/a
18.90625	0.3	1.0	2	38720	n/a
18.91455078125	0.3	1.0	2	38737	n/a
18.9228515625	0.3	0.0	1	38754	n/a
18.93115234375	0.3	1.0	2	38771	n/a
18.939453125	0.3	0.0	1	38788	n/a
18.94775390625	0.3	1.0	2	38805	n/a
18.9560546875	0.3	0.0	1	38822	n/a
18.96435546875	0.3	0.0	1	38839	n/a
18.97265625	0.3	1.0	2	38856	n/a
18.9814453125	0.3	0.0	1	38874	n/a
18.98974609375	0.3	1.0	2	38891	n/a
18.998046875	0.3	0.0	1	38908	n/a
19.00634765625	0.3	1.0	2	38925	n/a
19.0146484375	0.3	1.0	2	38942	n/a
19.02294921875	0.3	0.0	1	38959	n/a
19.03125	0.3	0.0	1	38976	n/a
19.03955078125	0.3	1.0	2	38993	n/a
19.0478515625	0.3	1.0	2	39010	n/a
19.05615234375	0.3	0.0	1	39027	n/a
19.064453125	0.3	1.0	2	39044	n/a
19.07275390625	0.3	0.0	1	39061	n/a
19.0810546875	0.3	1.0	2	39078	n/a
19.08935546875	0.3	0.0	1	39095	n/a
19.09765625	0.3	1.0	2	39112	n/a
19.1064453125	0.3	0.0	1	39130	n/a
19.11474609375	0.3	1.0	2	39147	n/a
19.123046875	0.3	0.0	1	39164	n/a
19.13134765625	0.3	1.0	2	39181	n/a
19.1396484375	0.3	0.0	1	39198	n/a
19.14794921875	0.3	0.0	1	39215	n/a
19.15625	0.3	1.0	2	39232	n/a
19.16455078125	0.3	1.0	2	39249	n/a
19.1728515625	0.3	0.0	1	39266	n/a
19.18115234375	0.3	0.0	1	39283	n/a
19.189453125	0.3	1.0	2	39300	n/a
19.19775390625	0.3	0.0	1	39317	n/a
19.2060546875	0.3	1.0	2	39334	n/a
19.21435546875	0.3	0.0	1	39351	n/a
19.22265625	0.3	1.0	2	39368	n/a
19.2314453125	0.3	0.0	1	39386	n/a
19.23974609375	0.3	1.0	2	39403	n/a
19.248046875	0.3	1.0	2	39420	n/a
19.25634765625	0.3	0.0	1	39437	n/a
19.2646484375	0.3	0.0	1	39454	n/a
19.27294921875	0.3	1.0	2	39471	n/a
19.28125	0.3	0.0	1	39488	n/a
19.28955078125	0.3	1.0	2	39505	n/a
19.2978515625	0.3	0.0	1	39522	n/a
19.30615234375	0.3	1.0	2	39539	n/a
19.314453125	0.3	1.0	2	39556	n/a
19.32275390625	0.3	0.0	1	39573	n/a
19.3310546875	0.3	1.0	2	39590	n/a
19.33935546875	0.3	0.0	1	39607	n/a
19.34765625	0.3	0.0	1	39624	n/a
19.3564453125	0.3	1.0	2	39642	n/a
19.36474609375	0.3	1.0	2	39659	n/a
19.373046875	0.3	0.0	1	39676	n/a
19.38134765625	0.3	0.0	1	39693	n/a
19.3896484375	0.3	1.0	2	39710	n/a
19.39794921875	0.3	1.0	2	39727	n/a
19.40625	0.3	0.0	1	39744	n/a
19.41455078125	0.3	1.0	2	39761	n/a
19.4228515625	0.3	0.0	1	39778	n/a
19.43115234375	0.3	1.0	2	39795	n/a
19.439453125	0.3	0.0	1	39812	n/a
19.44775390625	0.3	1.0	2	39829	n/a
19.4560546875	0.3	0.0	1	39846	n/a
19.46435546875	0.3	0.0	1	39863	n/a
19.47265625	0.3	1.0	2	39880	n/a
19.4814453125	0.3	0.0	1	39898	n/a
19.48974609375	0.3	1.0	2	39915	n/a
19.498046875	0.3	1.0	2	39932	n/a
19.50634765625	0.3	0.0	1	39949	n/a
19.5146484375	0.3	0.0	1	39966	n/a
19.52294921875	0.3	1.0	2	39983	n/a
19.53125	0.3	1.0	2	40000	n/a
19.53955078125	0.3	0.0	1	40017	n/a
19.5478515625	0.3	0.0	1	40034	n/a
19.55615234375	0.3	1.0	2	40051	n/a
19.564453125	0.3	0.0	1	40068	n/a
19.57275390625	0.3	1.0	2	40085	n/a
19.5810546875	0.3	0.0	1	40102	n/a
19.58935546875	0.3	1.0	2	40119	n/a
19.59765625	0.3	0.0	1	40136	n/a
19.6064453125	0.3	1.0	2	40154	n/a
19.61474609375	0.3	0.0	1	40171	n/a
19.623046875	0.3	1.0	2	40188	n/a
19.63134765625	0.3	0.0	1	40205	n/a
19.6396484375	0.3	1.0	2	40222	n/a
19.64794921875	0.3	0.0	1	40239	n/a
19.65625	0.3	1.0	2	40256	n/a
19.66455078125	0.3	0.0	1	40273	n/a
19.6728515625	0.3	1.0	2	40290	n/a
19.68115234375	0.3	0.0	1	40307	n/a
19.689453125	0.3	1.0	2	40324	n/a
19.69775390625	0.3	1.0	2	40341	n/a
19.7060546875	0.3	0.0	1	40358	n/a
19.71435546875	0.3	1.0	2	40375	n/a
19.72265625	0.3	0.0	1	40392	n/a
19.7314453125	0.3	1.0	2	40410	n/a
19.73974609375	0.3	0.0	1	40427	n/a
19.748046875	0.3	1.0	2	40444	n/a
19.75634765625	0.3	0.0	1	40461	n/a
19.7646484375	0.3	1.0	2	40478	n/a
19.77294921875	0.3	0.0	1	40495	n/a
19.78125	0.3	1.0	2	40512	n/a
19.78955078125	0.3	0.0	1	40529	n/a
19.7978515625	0.3	1.0	2	40546	n/a
19.80615234375	0.3	0.0	1	40563	n/a
19.814453125	0.3	0.0	1	40580	n/a
19.82275390625	0.3	1.0	2	40597	n/a
19.8310546875	0.3	0.0	1	40614	n/a
19.83935546875	0.3	1.0	2	40631	n/a
19.84765625	0.3	0.0	1	40648	n/a
19.8564453125	0.3	1.0	2	40666	n/a
19.86474609375	0.3	0.0	1	40683	n/a
19.873046875	0.3	1.0	2	40700	n/a
19.88134765625	0.3	0.0	1	40717	n/a
19.8896484375	0.3	1.0	2	40734	n/a
19.89794921875	0.3	1.0	2	40751	n/a
19.90625	0.3	0.0	1	40768	n/a
19.91455078125	0.3	1.0	2	40785	n/a
19.9228515625	0.3	0.0	1	40802	n/a
19.93115234375	0.3	1.0	2	40819	n/a
19.939453125	0.3	0.0	1	40836	n/a
19.94775390625	0.3	0.0	1	40853	n/a
19.9560546875	0.3	1.0	2	40870	n/a
19.96435546875	0.3	1.0	2	40887	n/a
19.97265625	0.3	0.0	1	40904	n/a
19.9814453125	0.3	1.0	2	40922	n/a
19.98974609375	0.3	0.0	1	40939	n/a
19.998046875	0.3	1.0	2	40956	n/a
20.00634765625	0.3	0.0	1	40973	n/a
20.0146484375	0.3	0.0	1	40990	n/a
20.02294921875	0.3	1.0	2	41007	n/a
20.03125	0.3	0.0	1	41024	n/a
20.03955078125	0.3	1.0	2	41041	n/a
20.0478515625	0.3	0.0	1	41058	n/a
20.05615234375	0.3	1.0	2	41075	n/a
20.064453125	0.3	1.0	2	41092	n/a
20.07275390625	0.3	0.0	1	41109	n/a
20.0810546875	0.3	0.0	1	41126	n/a
20.08935546875	0.3	1.0	2	41143	n/a
20.09765625	0.3	1.0	2	41160	n/a
20.1064453125	0.3	0.0	1	41178	n/a
20.11474609375	0.3	1.0	2	41195	n/a
20.123046875	0.3	0.0	1	41212	n/a
20.13134765625	0.3	1.0	2	41229	n/a
20.1396484375	0.3	0.0	1	41246	n/a
20.14794921875	0.3	1.0	2	41263	n/a
20.15625	0.3	0.0	1	41280	n/a
20.16455078125	0.3	1.0	2	41297	n/a
20.1728515625	0.3	0.0	1	41314	n/a
20.18115234375	0.3	1.0	2	41331	n/a
20.189453125	0.3	0.0	1	41348	n/a
20.19775390625	0.3	0.0	1	41365	n/a
20.2060546875	0.3	1.0	2	41382	n/a
20.21435546875	0.3	1.0	2	41399	n/a
20.22265625	0.3	0.0	1	41416	n/a
20.2314453125	0.3	0.0	1	41434	n/a
20.23974609375	0.3	1.0	2	41451	n/a
20.248046875	0.3	0.0	1	41468	n/a
20.25634765625	0.3	1.0	2	41485	n/a
20.2646484375	0.3	0.0	1	41502	n/a
20.27294921875	0.3	1.0	2	41519	n/a
20.28125	0.3	0.0	1	41536	n/a
20.28955078125	0.3	1.0	2	41553	n/a
20.2978515625	0.3	1.0	2	41570	n/a
20.30615234375	0.3	0.0	1	41587	n/a
20.314453125	0.3	0.0	1	41604	n/a
20.32275390625	0.3	1.0	2	41621	n/a
20.3310546875	0.3	0.0	1	41638	n/a
20.33935546875	0.3	1.0	2	41655	n/a
20.34765625	0.3	0.0	1	41672	n/a
20.3564453125	0.3	1.0	2	41690	n/a
20.36474609375	0.3	1.0	2	41707	n/a
20.373046875	0.3	0.0	1	41724	n/a
20.38134765625	0.3	1.0	2	41741	n/a
20.3896484375	0.3	0.0	1	41758	n/a
20.39794921875	0.3	0.0	1	41775	n/a
20.40625	0.3	1.0	2	41792	n/a
20.41455078125	0.3	1.0	2	41809	n/a
20.4228515625	0.3	0.0	1	41826	n/a
20.43115234375	0.3	0.0	1	41843	n/a
20.439453125	0.3	1.0	2	41860	n/a
20.44775390625	0.3	1.0	2	41877	n/a
20.4560546875	0.3	0.0	1	41894	n/a
20.46435546875	0.3	1.0	2	41911	n/a
20.47265625	0.3	0.0	1	41928	n/a
20.4814453125	0.3	1.0	2	41946	n/a
20.48974609375	0.3	0.0	1	41963	n/a
20.498046875	0.3	1.0	2	41980	n/a
20.50634765625	0.3	0.0	1	41997	n/a
20.5146484375	0.3	0.0	1	42014	n/a
20.52294921875	0.3	1.0	2	42031	n/a
20.53125	0.3	0.0	1	42048	n/a
20.53955078125	0.3	1.0	2	42065	n/a
20.5478515625	0.3	1.0	2	42082	n/a
20.55615234375	0.3	0.0	1	42099	n/a
20.564453125	0.3	0.0	1	42116	n/a
20.57275390625	0.3	1.0	2	42133	n/a
20.5810546875	0.3	1.0	2	42150	n/a
20.58935546875	0.3	0.0	1	42167	n/a
20.59765625	0.3	0.0	1	42184	n/a
20.6064453125	0.3	1.0	2	42202	n/a
20.61474609375	0.3	0.0	1	42219	n/a
20.623046875	0.3	1.0	2	42236	n/a
20.63134765625	0.3	0.0	1	42253	n/a
20.6396484375	0.3	1.0	2	42270	n/a
20.64794921875	0.3	0.0	1	42287	n/a
20.65625	0.3	1.0	2	42304	n/a
20.66455078125	0.3	0.0	1	42321	n/a
20.6728515625	0.3	1.0	2	42338	n/a
20.68115234375	0.3	0.0	1	42355	n/a
20.689453125	0.3	1.0	2	42372	n/a
20.69775390625	0.3	0.0	1	42389	n/a
20.7060546875	0.3	1.0	2	42406	n/a
20.71435546875	0.3	0.0	1	42423	n/a
20.72265625	0.3	1.0	2	42440	n/a
20.7314453125	0.3	0.0	1	42458	n/a
20.73974609375	0.3	1.0	2	42475	n/a
20.748046875	0.3	1.0	2	42492	n/a
20.75634765625	0.3	0.0	1	42509	n/a
20.7646484375	0.3	1.0	2	42526	n/a
20.77294921875	0.3	0.0	1	42543	n/a
20.78125	0.3	1.0	2	42560	n/a
20.78955078125	0.3	0.0	1	42577	n/a
20.7978515625	0.3	1.0	2	42594	n/a
20.80615234375	0.3	0.0	1	42611	n/a
20.814453125	0.3	1.0	2	42628	n/a
20.82275390625	0.3	0.0	1	42645	n/a
20.8310546875	0.3	1.0	2	42662	n/a
20.83935546875	0.3	0.0	1	42679	n/a
20.84765625	0.3	1.0	2	42696	n/a
20.8564453125	0.3	0.0	1	42714	n/a
20.86474609375	0.3	0.0	1	42731	n/a
20.873046875	0.3	1.0	2	42748	n/a
20.88134765625	0.3	0.0	1	42765	n/a
20.8896484375	0.3	1.0	2	42782	n/a
20.89794921875	0.3	0.0	1	42799	n/a
20.90625	0.3	1.0	2	42816	n/a
20.91455078125	0.3	0.0	1	42833	n/a
20.9228515625	0.3	1.0	2	42850	n/a
20.93115234375	0.3	0.0	1	42867	n/a
20.939453125	0.3	1.0	2	42884	n/a
20.94775390625	0.3	1.0	2	42901	n/a
20.9560546875	0.3	0.0	1	42918	n/a
20.96435546875	0.3	1.0	2	42935	n/a
20.97265625	0.3	0.0	1	42952	n/a
20.9814453125	0.3	1.0	2	42970	n/a
20.98974609375	0.3	0.0	1	42987	n/a
20.998046875	0.3	0.0	1	43004	n/a
21.00634765625	0.3	1.0	2	43021	n/a
21.0146484375	0.3	1.0	2	43038	n/a
21.02294921875	0.3	0.0	1	43055	n/a
21.03125	0.3	1.0	2	43072	n/a
21.03955078125	0.3	0.0	1	43089	n/a
21.0478515625	0.3	1.0	2	43106	n/a
21.05615234375	0.3	0.0	1	43123	n/a
21.064453125	0.3	0.0	1	43140	n/a
21.07275390625	0.3	1.0	2	43157	n/a
21.0810546875	0.3	0.0	1	43174	n/a
21.08935546875	0.3	1.0	2	43191	n/a
21.09765625	0.3	0.0	1	43208	n/a
21.1064453125	0.3	1.0	2	43226	n/a
21.11474609375	0.3	1.0	2	43243	n/a
21.123046875	0.3	0.0	1	43260	n/a
21.13134765625	0.3	0.0	1	43277	n/a
21.1396484375	0.3	1.0	2	43294	n/a
21.14794921875	0.3	1.0	2	43311	n/a
21.15625	0.3	0.0	1	43328	n/a
21.16455078125	0.3	1.0	2	43345	n/a
21.1728515625	0.3	0.0	1	43362	n/a
21.18115234375	0.3	1.0	2	43379	n/a
21.189453125	0.3	0.0	1	43396	n/a
21.19775390625	0.3	1.0	2	43413	n/a
21.2060546875	0.3	0.0	1	43430	n/a
21.21435546875	0.3	1.0	2	43447	n/a
21.22265625	0.3	0.0	1	43464	n/a
21.2314453125	0.3	1.0	2	43482	n/a
21.23974609375	0.3	0.0	1	43499	n/a
21.248046875	0.3	0.0	1	43516	n/a
21.25634765625	0.3	1.0	2	43533	n/a
21.2646484375	0.3	1.0	2	43550	n/a
21.27294921875	0.3	0.0	1	43567	n/a
21.28125	0.3	0.0	1	43584	n/a
21.28955078125	0.3	1.0	2	43601	n/a
21.2978515625	0.3	0.0	1	43618	n/a
21.30615234375	0.3	1.0	2	43635	n/a
21.314453125	0.3	0.0	1	43652	n/a
21.32275390625	0.3	1.0	2	43669	n/a
21.3310546875	0.3	0.0	1	43686	n/a
21.33935546875	0.3	1.0	2	43703	n/a
21.34765625	0.3	1.0	2	43720	n/a
21.3564453125	0.3	0.0	1	43738	n/a
21.36474609375	0.3	0.0	1	43755	n/a
21.373046875	0.3	1.0	2	43772	n/a
21.38134765625	0.3	0.0	1	43789	n/a
21.3896484375	0.3	1.0	2	43806	n/a
21.39794921875	0.3	0.0	1	43823	n/a
21.40625	0.3	1.0	2	43840	n/a
21.41455078125	0.3	1.0	2	43857	n/a
21.4228515625	0.3	0.0	1	43874	n/a
21.43115234375	0.3	1.0	2	43891	n/a
21.439453125	0.3	0.0	1	43908	n/a
21.44775390625	0.3	0.0	1	43925	n/a
21.4560546875	0.3	1.0	2	43942	n/a
21.46435546875	0.3	1.0	2	43959	n/a
21.47265625	0.3	0.0	1	43976	n/a
21.4814453125	0.3	0.0	1	43994	n/a
21.48974609375	0.3	1.0	2	44011	n/a
21.498046875	0.3	1.0	2	44028	n/a
21.50634765625	0.3	0.0	1	44045	n/a
21.5146484375	0.3	1.0	2	44062	n/a
21.52294921875	0.3	0.0	1	44079	n/a
21.53125	0.3	1.0	2	44096	n/a
21.53955078125	0.3	0.0	1	44113	n/a
21.5478515625	0.3	1.0	2	44130	n/a
21.55615234375	0.3	0.0	1	44147	n/a
21.564453125	0.3	0.0	1	44164	n/a
21.57275390625	0.3	1.0	2	44181	n/a
21.5810546875	0.3	0.0	1	44198	n/a
21.58935546875	0.3	1.0	2	44215	n/a
21.59765625	0.3	1.0	2	44232	n/a
21.6064453125	0.3	0.0	1	44250	n/a
21.61474609375	0.3	0.0	1	44267	n/a
21.623046875	0.3	1.0	2	44284	n/a
21.63134765625	0.3	1.0	2	44301	n/a
21.6396484375	0.3	0.0	1	44318	n/a
21.64794921875	0.3	0.0	1	44335	n/a
21.65625	0.3	1.0	2	44352	n/a
21.66455078125	0.3	0.0	1	44369	n/a
21.6728515625	0.3	1.0	2	44386	n/a
21.68115234375	0.3	0.0	1	44403	n/a
21.689453125	0.3	1.0	2	44420	n/a
21.69775390625	0.3	0.0	1	44437	n/a
21.7060546875	0.3	1.0	2	44454	n/a
21.71435546875	0.3	0.0	1	44471	n/a
21.72265625	0.3	1.0	2	44488	n/a
21.7314453125	0.3	0.0	1	44506	n/a
21.73974609375	0.3	1.0	2	44523	n/a
21.748046875	0.3	0.0	1	44540	n/a
21.75634765625	0.3	1.0	2	44557	n/a
21.7646484375	0.3	0.0	1	44574	n/a
21.77294921875	0.3	1.0	2	44591	n/a
21.78125	0.3	0.0	1	44608	n/a
21.78955078125	0.3	1.0	2	44625	n/a
21.7978515625	0.3	1.0	2	44642	n/a
21.80615234375	0.3	0.0	1	44659	n/a
21.814453125	0.3	1.0	2	44676	n/a
21.82275390625	0.3	0.0	1	44693	n/a
21.8310546875	0.3	1.0	2	44710	n/a
21.83935546875	0.3	0.0	1	44727	n/a
21.84765625	0.3	1.0	2	44744	n/a
21.8564453125	0.3	0.0	1	44762	n/a
21.86474609375	0.3	1.0	2	44779	n/a
21.873046875	0.3	0.0	1	44796	n/a
21.88134765625	0.3	1.0	2	44813	n/a
21.8896484375	0.3	0.0	1	44830	n/a
21.89794921875	0.3	1.0	2	44847	n/a
21.90625	0.3	0.0	1	44864	n/a
21.91455078125	0.3	0.0	1	44881	n/a
21.9228515625	0.3	1.0	2	44898	n/a
21.93115234375	0.3	0.0	1	44915	n/a
21.939453125	0.3	1.0	2	44932	n/a
21.94775390625	0.3	0.0	1	44949	n/a
21.9560546875	0.3	1.0	2	44966	n/a
21.96435546875	0.3	0.0	1	44983	n/a
21.97265625	0.3	1.0	2	45000	n/a
21.9814453125	0.3	0.0	1	45018	n/a
21.98974609375	0.3	1.0	2	45035	n/a
21.998046875	0.3	1.0	2	45052	n/a
22.00634765625	0.3	0.0	1	45069	n/a
22.0146484375	0.3	1.0	2	45086	n/a
22.02294921875	0.3	0.0	1	45103	n/a
22.03125	0.3	1.0	2	45120	n/a
22.03955078125	0.3	0.0	1	45137	n/a
22.0478515625	0.3	0.0	1	45154	n/a
22.05615234375	0.3	1.0	2	45171	n/a
22.064453125	0.3	1.0	2	45188	n/a
22.07275390625	0.3	0.0	1	45205	n/a
22.0810546875	0.3	1.0	2	45222	n/a
22.08935546875	0.3	0.0	1	45239	n/a
22.09765625	0.3	1.0	2	45256	n/a
22.1064453125	0.3	0.0	1	45274	n/a
22.11474609375	0.3	0.0	1	45291	n/a
22.123046875	0.3	1.0	2	45308	n/a
22.13134765625	0.3	0.0	1	45325	n/a
22.1396484375	0.3	1.0	2	45342	n/a
22.14794921875	0.3	0.0	1	45359	n/a
22.15625	0.3	1.0	2	45376	n/a
22.16455078125	0.3	1.0	2	45393	n/a
22.1728515625	0.3	0.0	1	45410	n/a
22.18115234375	0.3	0.0	1	45427	n/a
22.189453125	0.3	1.0	2	45444	n/a
22.19775390625	0.3	1.0	2	45461	n/a
22.2060546875	0.3	0.0	1	45478	n/a
22.21435546875	0.3	1.0	2	45495	n/a
22.22265625	0.3	0.0	1	45512	n/a
22.2314453125	0.3	1.0	2	45530	n/a
22.23974609375	0.3	0.0	1	45547	n/a
22.248046875	0.3	1.0	2	45564	n/a
22.25634765625	0.3	0.0	1	45581	n/a
22.2646484375	0.3	1.0	2	45598	n/a
22.27294921875	0.3	0.0	1	45615	n/a
22.28125	0.3	1.0	2	45632	n/a
22.28955078125	0.3	0.0	1	45649	n/a
22.2978515625	0.3	0.0	1	45666	n/a
22.30615234375	0.3	1.0	2	45683	n/a
22.314453125	0.3	1.0	2	45700	n/a
22.32275390625	0.3	0.0	1	45717	n/a
22.3310546875	0.3	0.0	1	45734	n/a
22.33935546875	0.3	1.0	2	45751	n/a
22.34765625	0.3	0.0	1	45768	n/a
22.3564453125	0.3	1.0	2	45786	n/a
24.73779296875	0.3	1.0	2	50663	3.0
24.74609375	0.3	0.0	1	50680	n/a
24.75439453125	0.3	1.0	2	50697	n/a
24.7626953125	0.3	0.0	1	50714	n/a
24.77099609375	0.3	1.0	2	50731	n/a
24.779296875	0.3	0.0	1	50748	n/a
24.78759765625	0.3	0.0	1	50765	n/a
24.7958984375	0.3	1.0	2	50782	n/a
