onset	duration	trial_type	value	sample	trial_id
17.95849609375	0.3	1.0	2	36779	15.0
17.966796875	0.3	0.0	1	36796	n/a
17.97509765625	0.3	0.0	1	36813	n/a
17.9833984375	0.3	1.0	2	36830	n/a
17.99169921875	0.3	0.0	1	36847	n/a
18.0	0.3	1.0	2	36864	n/a
18.00830078125	0.3	1.0	2	36881	n/a
18.0166015625	0.3	0.0	1	36898	n/a
18.025390625	0.3	1.0	2	36916	n/a
18.03369140625	0.3	0.0	1	36933	n/a
18.0419921875	0.3	1.0	2	36950	n/a
18.05029296875	0.3	0.0	1	36967	n/a
18.05859375	0.3	0.0	1	36984	n/a
18.06689453125	0.3	1.0	2	37001	n/a
18.0751953125	0.3	0.0	1	37018	n/a
18.08349609375	0.3	1.0	2	37035	n/a
18.091796875	0.3	0.0	1	37052	n/a
18.10009765625	0.3	1.0	2	37069	n/a
18.1083984375	0.3	1.0	2	37086	n/a
18.11669921875	0.3	0.0	1	37103	n/a
18.125	0.3	1.0	2	37120	n/a
18.13330078125	0.3	0.0	1	37137	n/a
18.1416015625	0.3	1.0	2	37154	n/a
18.150390625	0.3	0.0	1	37172	n/a
18.15869140625	0.3	0.0	1	37189	n/a
18.1669921875	0.3	1.0	2	37206	n/a
18.17529296875	0.3	1.0	2	37223	n/a
18.18359375	0.3	0.0	1	37240	n/a
18.19189453125	0.3	0.0	1	37257	n/a
18.2001953125	0.3	1.0	2	37274	n/a
18.20849609375	0.3	0.0	1	37291	n/a
18.216796875	0.3	1.0	2	37308	n/a
18.22509765625	0.3	0.0	1	37325	n/a
18.2333984375	0.3	1.0	2	37342	n/a
18.24169921875	0.3	1.0	2	37359	n/a
18.25	0.3	0.0	1	37376	n/a
18.25830078125	0.3	1.0	2	37393	n/a
18.2666015625	0.3	0.0	1	37410	n/a
18.275390625	0.3	0.0	1	37428	n/a
18.28369140625	0.3	1.0	2	37445	n/a
18.2919921875	0.3	0.0	1	37462	n/a
18.30029296875	0.3	1.0	2	37479	n/a
18.30859375	0.3	0.0	1	37496	n/a
18.31689453125	0.3	1.0	2	37513	n/a
18.3251953125	0.3	1.0	2	37530	n/a
18.33349609375	0.3	0.0	1	37547	n/a
18.341796875	0.3	1.0	2	37564	n/a
18.35009765625	0.3	0.0	1	37581	n/a
18.3583984375	0.3	1.0	2	37598	n/a
18.36669921875	0.3	0.0	1	37615	n/a
18.375	0.3	1.0	2	37632	n/a
18.38330078125	0.3	0.0	1	37649	n/a
18.3916015625	0.3	0.0	1	37666	n/a
18.400390625	0.3	1.0	2	37684	n/a
18.40869140625	0.3	1.0	2	37701	n/a
18.4169921875	0.3	0.0	1	37718	n/a
18.42529296875	0.3	1.0	2	37735	n/a
18.43359375	0.3	0.0	1	37752	n/a
18.44189453125	0.3	0.0	1	37769	n/a
18.4501953125	0.3	1.0	2	37786	n/a
18.45849609375	0.3	1.0	2	37803	n/a
18.466796875	0.3	0.0	1	37820	n/a
18.47509765625	0.3	0.0	1	37837	n/a
18.4833984375	0.3	1.0	2	37854	n/a
18.49169921875	0.3	1.0	2	37871	n/a
18.5	0.3	0.0	1	37888	n/a
18.50830078125	0.3	0.0	1	37905	n/a
18.5166015625	0.3	1.0	2	37922	n/a
18.525390625	0.3	0.0	1	37940	n/a
18.53369140625	0.3	1.0	2	37957	n/a
18.5419921875	0.3	1.0	2	37974	n/a
18.55029296875	0.3	0.0	1	37991	n/a
18.55859375	0.3	1.0	2	38008	n/a
18.56689453125	0.3	0.0	1	38025	n/a
18.5751953125	0.3	0.0	1	38042	n/a
18.58349609375	0.3	1.0	2	38059	n/a
18.591796875	0.3	0.0	1	38076	n/a
18.60009765625	0.3	1.0	2	38093	n/a
18.6083984375	0.3	1.0	2	38110	n/a
18.61669921875	0.3	0.0	1	38127	n/a
18.625	0.3	1.0	2	38144	n/a
18.63330078125	0.3	0.0	1	38161	n/a
18.6416015625	0.3	1.0	2	38178	n/a
18.650390625	0.3	0.0	1	38196	n/a
18.65869140625	0.3	0.0	1	38213	n/a
18.6669921875	0.3	1.0	2	38230	n/a
18.67529296875	0.3	0.0	1	38247	n/a
18.68359375	0.3	1.0	2	38264	n/a
18.69189453125	0.3	0.0	1	38281	n/a
18.7001953125	0.3	1.0	2	38298	n/a
18.70849609375	0.3	1.0	2	38315	n/a
18.716796875	0.3	0.0	1	38332	n/a
18.72509765625	0.3	1.0	2	38349	n/a
18.7333984375	0.3	0.0	1	38366	n/a
18.74169921875	0.3	0.0	1	38383	n/a
18.75	0.3	1.0	2	38400	n/a
18.75830078125	0.3	0.0	1	38417	n/a
18.7666015625	0.3	1.0	2	38434	n/a
18.775390625	0.3	0.0	1	38452	n/a
18.78369140625	0.3	1.0	2	38469	n/a
18.7919921875	0.3	1.0	2	38486	n/a
18.80029296875	0.3	0.0	1	38503	n/a
18.80859375	0.3	1.0	2	38520	n/a
18.81689453125	0.3	0.0	1	38537	n/a
18.8251953125	0.3	0.0	1	38554	n/a
18.83349609375	0.3	1.0	2	38571	n/a
18.841796875	0.3	1.0	2	38588	n/a
18.85009765625	0.3	0.0	1	38605	n/a
18.8583984375	0.3	1.0	2	38622	n/a
18.86669921875	0.3	0.0	1	38639	n/a
18.875	0.3	0.0	1	38656	n/a
18.88330078125	0.3	1.0	2	38673	n/a
18.8916015625	0.3	0.0	1	38690	n/a
18.900390625	0.3	1.0	2	38708	n/a
18.90869140625	0.3	0.0	1	38725	n/a
18.9169921875	0.3	1.0	2	38742	n/a
18.92529296875	0.3	1.0	2	38759	n/a
18.93359375	0.3	0.0	1	38776	n/a
18.94189453125	0.3	0.0	1	38793	n/a
18.9501953125	0.3	1.0	2	38810	n/a
18.95849609375	0.3	1.0	2	38827	n/a
18.966796875	0.3	0.0	1	38844	n/a
18.97509765625	0.3	0.0	1	38861	n/a
18.9833984375	0.3	1.0	2	38878	n/a
18.99169921875	0.3	0.0	1	38895	n/a
19.0	0.3	1.0	2	38912	n/a
19.00830078125	0.3	1.0	2	38929	n/a
19.0166015625	0.3	0.0	1	38946	n/a
19.025390625	0.3	0.0	1	38964	n/a
19.03369140625	0.3	1.0	2	38981	n/a
19.0419921875	0.3	0.0	1	38998	n/a
19.05029296875	0.3	1.0	2	39015	n/a
19.05859375	0.3	1.0	2	39032	n/a
19.06689453125	0.3	0.0	1	39049	n/a
19.0751953125	0.3	1.0	2	39066	n/a
19.08349609375	0.3	0.0	1	39083	n/a
19.091796875	0.3	1.0	2	39100	n/a
