onset	duration	trial_type	value	sample	trial_id
18.533203125	0.3	0.0	1	37956	11.0
18.54150390625	0.3	1.0	2	37973	n/a
18.5498046875	0.3	0.0	1	37990	n/a
18.55810546875	0.3	1.0	2	38007	n/a
18.56640625	0.3	0.0	1	38024	n/a
18.57470703125	0.3	1.0	2	38041	n/a
18.5830078125	0.3	1.0	2	38058	n/a
18.59130859375	0.3	0.0	1	38075	n/a
18.60009765625	0.3	0.0	1	38093	n/a
18.6083984375	0.3	1.0	2	38110	n/a
18.61669921875	0.3	1.0	2	38127	n/a
18.625	0.3	0.0	1	38144	n/a
18.63330078125	0.3	0.0	1	38161	n/a
18.6416015625	0.3	1.0	2	38178	n/a
18.64990234375	0.3	1.0	2	38195	n/a
18.658203125	0.3	0.0	1	38212	n/a
18.66650390625	0.3	0.0	1	38229	n/a
18.6748046875	0.3	1.0	2	38246	n/a
18.68310546875	0.3	1.0	2	38263	n/a
18.69140625	0.3	0.0	1	38280	n/a
18.69970703125	0.3	1.0	2	38297	n/a
18.7080078125	0.3	0.0	1	38314	n/a
18.71630859375	0.3	1.0	2	38331	n/a
18.72509765625	0.3	0.0	1	38349	n/a
18.7333984375	0.3	1.0	2	38366	n/a
18.74169921875	0.3	0.0	1	38383	n/a
18.75	0.3	0.0	1	38400	n/a
18.75830078125	0.3	1.0	2	38417	n/a
18.7666015625	0.3	1.0	2	38434	n/a
18.77490234375	0.3	0.0	1	38451	n/a
18.783203125	0.3	0.0	1	38468	n/a
18.79150390625	0.3	1.0	2	38485	n/a
18.7998046875	0.3	0.0	1	38502	n/a
18.80810546875	0.3	1.0	2	38519	n/a
18.81640625	0.3	1.0	2	38536	n/a
18.82470703125	0.3	0.0	1	38553	n/a
18.8330078125	0.3	1.0	2	38570	n/a
18.84130859375	0.3	0.0	1	38587	n/a
18.85009765625	0.3	0.0	1	38605	n/a
18.8583984375	0.3	1.0	2	38622	n/a
18.86669921875	0.3	1.0	2	38639	n/a
18.875	0.3	0.0	1	38656	n/a
18.88330078125	0.3	0.0	1	38673	n/a
18.8916015625	0.3	1.0	2	38690	n/a
18.89990234375	0.3	0.0	1	38707	n/a
18.908203125	0.3	1.0	2	38724	n/a
18.91650390625	0.3	0.0	1	38741	n/a
18.9248046875	0.3	1.0	2	38758	n/a
18.93310546875	0.3	0.0	1	38775	n/a
18.94140625	0.3	1.0	2	38792	n/a
18.94970703125	0.3	0.0	1	38809	n/a
18.9580078125	0.3	1.0	2	38826	n/a
18.96630859375	0.3	1.0	2	38843	n/a
18.97509765625	0.3	0.0	1	38861	n/a
18.9833984375	0.3	0.0	1	38878	n/a
18.99169921875	0.3	1.0	2	38895	n/a
19.0	0.3	1.0	2	38912	n/a
19.00830078125	0.3	0.0	1	38929	n/a
19.0166015625	0.3	0.0	1	38946	n/a
19.02490234375	0.3	1.0	2	38963	n/a
19.033203125	0.3	0.0	1	38980	n/a
19.04150390625	0.3	1.0	2	38997	n/a
19.0498046875	0.3	0.0	1	39014	n/a
19.05810546875	0.3	1.0	2	39031	n/a
19.06640625	0.3	0.0	1	39048	n/a
19.07470703125	0.3	1.0	2	39065	n/a
19.0830078125	0.3	0.0	1	39082	n/a
19.09130859375	0.3	1.0	2	39099	n/a
19.10009765625	0.3	1.0	2	39117	n/a
19.1083984375	0.3	0.0	1	39134	n/a
19.11669921875	0.3	1.0	2	39151	n/a
19.125	0.3	0.0	1	39168	n/a
